,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
405,CHEMBL380806,CC(C)N1C2CCC1CC(c1cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c1)C2,active,569.9350000000002,8.8758,0.0,3.0,9.292429823902063
406,CHEMBL200093,CN1C2CCC1CC(c1cc(-c3ccc(F)cc3Cl)c3ccc(=O)n(-c4c(Cl)cccc4Cl)c3c1)C2,active,541.8810000000001,8.097200000000004,0.0,3.0,9.214670164989233
407,CHEMBL199701,O=c1ccc2c(-c3ccc(F)cc3Cl)cc(C3CC4CCC(C3)N4)cc2n1-c1c(Cl)cccc1Cl,active,527.8540000000003,7.755000000000005,1.0,3.0,9.346787486224656
408,CHEMBL202676,CO[C@H]1CC[C@@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,active,420.48800000000017,5.170000000000004,2.0,5.0,7.3979400086720375
409,CHEMBL205078,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,active,392.4340000000002,4.391400000000003,2.0,5.0,6.701146923590294
410,CHEMBL203059,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,active,374.4440000000002,4.252300000000003,2.0,5.0,6.600326278518962
411,CHEMBL203839,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOC1,active,378.40700000000015,4.001300000000002,2.0,5.0,6.235823867609669
412,CHEMBL203535,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,active,360.41700000000014,3.8622000000000023,2.0,5.0,6.7447274948966935
413,CHEMBL202666,CC(=O)N1CCC[C@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,active,433.48700000000014,4.223300000000003,2.0,5.0,6.790484985457369
414,CHEMBL202639,CC(=O)N1CCC[C@@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,active,433.48700000000014,4.223300000000003,2.0,5.0,7.301029995663981
415,CHEMBL206466,CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,active,433.48700000000014,4.223300000000003,2.0,5.0,6.767003889607846
416,CHEMBL203225,CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)C1,active,415.4970000000001,4.084200000000002,2.0,5.0,7.431798275933005
417,CHEMBL386033,CC(C)c1nnc2ccc(-c3cnoc3-c3cc(F)ccc3F)cn12,active,340.333,4.452900000000003,0.0,5.0,7.478861916295964
418,CHEMBL214198,CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12,active,339.349,4.188000000000002,1.0,4.0,8.55284196865778
419,CHEMBL386807,Fc1ccc(-c2ncoc2-c2ccc3nnc(N4CCCC4)n3c2)cc1,active,349.36900000000014,3.790600000000002,0.0,6.0,7.8124792791635365
420,CHEMBL214152,CC(C)c1nnc2ccc(-c3[nH]cnc3-c3cc(F)ccc3F)cn12,active,339.349,4.188000000000002,1.0,4.0,8.207608310501746
421,CHEMBL377875,Cc1cccc(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1,active,318.38000000000005,4.483120000000003,0.0,5.0,7.73754891026957
422,CHEMBL384117,CC(C)c1nnc2ccc(-c3ocnc3-c3cccc(F)c3)cn12,active,322.343,4.313800000000003,0.0,5.0,7.422508200162775
423,CHEMBL215858,Cc1cc(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)ccc1F,active,336.37,4.622220000000003,0.0,5.0,8.18045606445813
424,CHEMBL213258,Cc1ccc(F)c(-c2ncoc2-c2ccc3nnc(C(C)C)n3c2)c1,active,336.37000000000006,4.622220000000004,0.0,5.0,8.366531544420413
425,CHEMBL378328,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3)cn12,active,338.798,4.828100000000004,0.0,5.0,7.752026733638194
426,CHEMBL212239,CC(C)c1nnc2ccc(-c3ocnc3-c3cccc(Cl)c3)cn12,active,338.79800000000006,4.828100000000004,0.0,5.0,7.8696662315049934
427,CHEMBL212294,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3Cl)cn12,active,338.79800000000006,4.828100000000004,0.0,5.0,8.522878745280337
428,CHEMBL380030,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,active,340.333,4.452900000000002,0.0,5.0,8.337242168318426
429,CHEMBL379866,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,active,340.333,4.452900000000003,0.0,5.0,8.236572006437063
430,CHEMBL212038,CC(C)c1nnc2ccc(-c3ocnc3-c3c(F)cccc3F)cn12,active,340.33299999999997,4.452900000000003,0.0,5.0,7.835647144215563
431,CHEMBL378752,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(F)c3)cn12,active,340.333,4.452900000000002,0.0,5.0,7.651695136951839
432,CHEMBL378934,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(Cl)c3)cn12,active,356.78800000000007,4.967200000000003,0.0,5.0,7.906578314837765
433,CHEMBL379590,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3F)cn12,active,356.788,4.967200000000003,0.0,5.0,8.657577319177793
434,CHEMBL212238,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(Cl)ccc3F)cn12,active,356.788,4.967200000000003,0.0,5.0,8.292429823902063
435,CHEMBL215652,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3Cl)cn12,active,356.78800000000007,4.967200000000003,0.0,5.0,8.602059991327963
436,CHEMBL384967,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)c(F)c3)cn12,active,356.788,4.967200000000003,0.0,5.0,7.364516253185088
437,CHEMBL213374,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)c(F)c3)cn12,active,358.32300000000004,4.592000000000002,0.0,5.0,8.387216143280265
438,CHEMBL213423,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,active,358.32300000000004,4.592000000000002,0.0,5.0,8.494850021680094
439,CHEMBL210060,CC(C)c1nnc2ccc(-c3ocnc3-c3c(F)cc(F)cc3F)cn12,active,358.323,4.592000000000002,0.0,5.0,8.142667503568731
440,CHEMBL379112,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)cc(F)c3F)cn12,active,358.32300000000004,4.592000000000002,0.0,5.0,7.079354998593212
441,CHEMBL385352,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(F)c3F)cn12,active,358.32300000000004,4.592000000000002,0.0,5.0,7.954677021213342
442,CHEMBL211151,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)c(Cl)c3)cn12,active,373.243,5.481500000000003,0.0,5.0,7.578396073130169
443,CHEMBL211362,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(Cl)cc3Cl)cn12,active,373.243,5.481500000000003,0.0,5.0,8.080921907623926
444,CHEMBL378697,CC(C)c1nnc2ccc(-c3ocnc3-c3cccc(Cl)c3Cl)cn12,active,373.2430000000001,5.481500000000003,0.0,5.0,7.838631997765025
445,CHEMBL378920,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(Cl)cc3F)cn12,active,374.7780000000001,5.106300000000003,0.0,5.0,7.610833915635467
446,CHEMBL213598,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3Cl)cn12,active,374.7780000000001,5.106300000000003,0.0,5.0,8.2518119729938
447,CHEMBL439540,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)c(Br)c3)cn12,active,401.23900000000003,5.0763000000000025,0.0,5.0,8.096910013008056
448,CHEMBL215680,CCc1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,290.32599999999996,3.6137000000000024,0.0,5.0,7.2636034977233574
449,CHEMBL377538,c1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1,active,316.36400000000003,4.318800000000003,0.0,5.0,7.779891911959945
450,CHEMBL386869,c1ccc(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)cc1,active,302.337,3.9287000000000027,0.0,5.0,7.3260580013659125
451,CHEMBL211735,CCNc1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,305.341,3.483100000000001,1.0,6.0,8.267606240177031
452,CHEMBL377841,CCN(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,319.368,3.5074000000000023,0.0,6.0,8.036212172654444
453,CHEMBL213055,FC(F)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,312.279,3.9889000000000028,0.0,5.0,6.2644011003018205
454,CHEMBL212795,FC(F)(F)Cc1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,344.29600000000005,4.156100000000003,0.0,5.0,7.079876673709276
455,CHEMBL213521,c1ccc(-c2ncoc2-c2ccc3nnc(-c4ccno4)n3c2)cc1,active,329.319,3.7063000000000033,0.0,7.0,6.54515513999149
456,CHEMBL386742,Fc1ccc(-c2ncoc2-c2ccc3nncn3c2)cc1,active,280.262,3.1904000000000012,0.0,5.0,7.709965388637482
457,CHEMBL213522,CCc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,308.316,3.7528000000000024,0.0,5.0,7.665546248849069
458,CHEMBL386904,CN(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,323.331,3.256400000000002,0.0,6.0,7.815308569182402
459,CHEMBL213451,CCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,323.331,3.622200000000002,1.0,6.0,8.119186407719209
460,CHEMBL384990,CCOc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,324.315,3.589100000000002,0.0,6.0,7.255707016877324
461,CHEMBL211678,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1,active,334.3540000000001,4.457900000000003,0.0,5.0,7.752026733638194
462,CHEMBL211679,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)cc1,active,320.32700000000006,4.067800000000003,0.0,5.0,7.962573502059376
463,CHEMBL212655,CC(C)Cc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,336.37,4.388900000000003,0.0,5.0,8.05551732784983
464,CHEMBL212849,CC(C)Nc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,337.358,4.010700000000003,1.0,6.0,8.259637310505756
465,CHEMBL378922,CCCNc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,337.358,4.012300000000002,1.0,6.0,6.703334809738469
466,CHEMBL211919,CCN(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,337.358,3.6465000000000023,0.0,6.0,8.327902142064282
467,CHEMBL213501,CC(C)Oc1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,338.34200000000004,3.9776000000000034,0.0,6.0,7.747146969020107
468,CHEMBL386360,CC1(c2nnc3ccc(-c4ocnc4-c4ccc(F)cc4)cn23)CCC1,active,348.3810000000001,4.632000000000003,0.0,5.0,7.853871964321762
469,CHEMBL379783,Fc1ccc(-c2ncoc2-c2ccc3nnc(-c4ccccc4)n3c2)cc1,active,356.36,4.857400000000004,0.0,5.0,7.910094888560602
470,CHEMBL378919,COc1ccccc1-c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,386.3860000000001,4.866000000000003,0.0,6.0,9.397940008672037
471,CHEMBL209644,CCOc1ccccc1-c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,400.41300000000007,5.2561000000000035,0.0,6.0,9.397940008672037
472,CHEMBL379394,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3)cn12,active,336.37,4.487900000000003,0.0,5.0,8.455931955649724
473,CHEMBL213002,Fc1ccc(-c2ncoc2-c2ccc3nnc(N4CCOCC4)n3c2)cc1,active,365.36800000000017,3.027000000000001,0.0,7.0,7.928117992693875
474,CHEMBL377165,Fc1ccc(-c2ncoc2-c2ccc3nnc(Cc4ccccc4)n3c2)cc1,active,370.387,4.781200000000004,0.0,5.0,7.701146923590294
475,CHEMBL212898,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)c(F)c1,active,338.31700000000006,4.206900000000002,0.0,5.0,8.455931955649724
476,CHEMBL211628,CC1(c2nnc3ccc(-c4ocnc4-c4ccc(F)cc4F)cn23)CC1,active,352.34400000000005,4.381000000000002,0.0,5.0,9.154901959985743
477,CHEMBL379374,Fc1ccc(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)c(F)c1,active,352.3440000000001,4.597000000000002,0.0,5.0,8.425968732272281
478,CHEMBL384795,CC1(c2nnc3ccc(-c4ocnc4-c4ccc(F)cc4F)cn23)CCC1,active,366.3710000000001,4.771100000000002,0.0,5.0,8.958607314841775
479,CHEMBL212382,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3F)cn12,active,354.36,4.627000000000003,0.0,5.0,8.958607314841775
480,CHEMBL377606,CC(C)(O)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,active,356.33200000000005,3.5569000000000015,1.0,6.0,7.6020599913279625
481,CHEMBL214114,Fc1ccc(F)c(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)c1,active,338.3170000000001,4.206900000000003,0.0,5.0,7.619788758288394
482,CHEMBL377319,CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)ccc4F)cn23)CC1,active,352.34400000000005,4.381000000000002,0.0,5.0,8.522878745280337
483,CHEMBL214310,Fc1ccc(F)c(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)c1,active,352.34400000000016,4.597000000000003,0.0,5.0,8.013228265733755
484,CHEMBL439321,CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)ccc4F)cn23)CCC1,active,366.3710000000001,4.771100000000002,0.0,5.0,8.823908740944319
485,CHEMBL425422,Nc1cc(-c2ccccc2Cl)c2c(c1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,418.71100000000007,6.257300000000003,2.0,2.0,8.221848749616356
486,CHEMBL210110,O=C1NCc2c(-c3ccccc3Cl)cc(O)cc2N1c1c(Cl)cccc1Cl,active,419.69500000000016,6.380700000000004,2.0,2.0,8.698970004336019
487,CHEMBL212549,CC(C)N1CCC(c2cc(-c3ccc(F)cc3F)c3c(c2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,active,530.4460000000001,7.887700000000007,1.0,2.0,9.698970004336019
488,CHEMBL212937,CS(=O)(=O)c1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,483.7640000000002,4.8686000000000025,1.0,5.0,8.3767507096021
489,CHEMBL212821,Nc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,420.68700000000007,5.047300000000002,2.0,4.0,8.275724130399212
490,CHEMBL425785,CNc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,434.7140000000001,5.506800000000002,2.0,4.0,8.698970004336019
491,CHEMBL441853,CN(C)c1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,448.74100000000016,5.531100000000003,1.0,4.0,8.522878745280337
492,CHEMBL213895,CC(C)Nc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,462.7680000000002,6.285400000000003,2.0,4.0,8.958607314841775
493,CHEMBL214138,CC(C)(C)CNc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,490.8220000000003,6.923100000000004,2.0,4.0,9.096910013008056
494,CHEMBL213986,O=C1NCc2c(-c3ccccc3Cl)nc(N3CCc4n[nH]cc4C3)nc2N1c1c(Cl)cccc1Cl,active,526.8150000000003,5.750900000000003,2.0,5.0,8.721246399047171
495,CHEMBL213846,O=C1NCc2c(-c3ccccc3Cl)nc(O)nc2N1c1c(Cl)cccc1Cl,active,421.67100000000016,5.170700000000003,2.0,4.0,8.397940008672037
496,CHEMBL213836,COCCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,513.2120000000002,6.176800000000003,2.0,5.0,8.698970004336019
497,CHEMBL213190,CN(C)CCNc1nc(-c2ccc(Cl)cc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,526.2550000000002,6.092000000000003,2.0,5.0,8.2518119729938
498,CHEMBL211426,CN(C)CCOc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,492.79400000000027,5.4055000000000035,1.0,5.0,8.3767507096021
499,CHEMBL211795,CN(C)CCN1CCN(c2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,active,560.917,5.148700000000004,1.0,6.0,9.301029995663981
500,CHEMBL213142,CN(C)CCN1CCN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,active,595.362,5.802100000000006,1.0,6.0,9.0
501,CHEMBL425265,CC(C)N1CCN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,active,566.32,6.648900000000005,1.0,5.0,7.698970004336019
502,CHEMBL215651,O=C1NCc2c(-c3ccccc3Cl)nc(NN3CCOCC3)nc2N1c1c(Cl)cccc1Cl,active,505.79300000000035,5.124200000000004,2.0,6.0,8.397940008672037
503,CHEMBL378717,O=C1NCc2c(-c3ccccc3Cl)nc(N3CCOCC3)nc2N1c1c(Cl)cccc1Cl,active,490.77800000000025,5.301700000000004,1.0,5.0,8.698970004336019
504,CHEMBL211303,C[C@H]1CN(c2nc(-c3ccc(Cl)cc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)C[C@@H](C)O1,active,553.2770000000003,6.732100000000005,1.0,5.0,8.698970004336019
505,CHEMBL212091,O=C1NCc2c(-c3ccccc3Cl)nc(NC3CN4CCC3CC4)nc2N1c1c(Cl)cccc1Cl,active,529.8590000000004,5.971200000000004,2.0,5.0,8.920818753952375
506,CHEMBL212803,CN1C2CCC1CC(Nc1nc(-c3ccccc3Cl)c3c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC3)C2,active,543.8860000000001,6.502200000000004,2.0,5.0,9.301029995663981
507,CHEMBL377979,CC(C)N1CCC(Nc2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC1,active,545.902,6.749800000000005,2.0,5.0,9.221848749616356
508,CHEMBL209442,CC1(C)CC(Nc2nc(-c3ccccc3Cl)c3c(n2)N(c2c(Cl)cccc2Cl)C(=O)NC3)CC(C)(C)N1,active,559.9290000000002,7.186200000000006,3.0,5.0,9.154901959985743
509,CHEMBL379929,CC(C)c1nnc2ccc(-c3ocnc3-c3ccccc3)cn12,active,304.353,4.174700000000003,0.0,5.0,8.017728766960431
510,CHEMBL212968,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)c(F)cc3F)cn12,active,372.35,4.766100000000003,0.0,5.0,8.744727494896694
511,CHEMBL213159,CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)c(F)cc4F)cn23)CCC1,active,384.3610000000001,4.910200000000002,0.0,5.0,8.602059991327963
512,CHEMBL377757,Fc1cc(F)c(-c2ncoc2-c2ccc3nnc(C4CCC4)n3c2)cc1F,active,370.3340000000002,4.736100000000003,0.0,5.0,8.040958607678906
513,CHEMBL215899,CC1(c2nnc3ccc(-c4ocnc4-c4cc(F)c(F)cc4F)cn23)CC1,active,370.33400000000006,4.520100000000002,0.0,5.0,8.638272163982407
514,CHEMBL212341,Fc1cc(F)c(-c2ncoc2-c2ccc3nnc(C4CC4)n3c2)cc1F,active,356.30700000000013,4.346000000000003,0.0,5.0,8.10790539730952
515,CHEMBL212708,CC(C)(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12,active,354.36,4.627000000000003,0.0,5.0,8.05551732784983
516,CHEMBL212753,CSc1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,active,451.76600000000013,6.187000000000003,1.0,4.0,8.0
517,CHEMBL212964,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,active,436.43700000000007,5.918020000000004,2.0,4.0,8.698970004336019
518,CHEMBL212181,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CC3)ncc2c1,active,476.50200000000024,6.759040000000005,2.0,4.0,8.698970004336019
519,CHEMBL215863,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(Nc3ccccc3)ncc2c1,active,512.5350000000002,7.928340000000005,2.0,4.0,7.2441251443275085
520,CHEMBL215691,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NC3CCN(C)CC3)ncc2c1,active,533.5980000000003,6.690840000000006,2.0,5.0,8.698970004336019
521,CHEMBL214556,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCCC3)ncc2c1,active,533.5980000000004,6.692440000000006,2.0,5.0,8.154901959985743
522,CHEMBL384942,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCCCC3)ncc2c1,active,547.6250000000005,7.082540000000006,2.0,5.0,8.045757490560675
523,CHEMBL212195,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N(C)CCCN3CCOCC3)ncc2c1,active,577.6510000000003,6.343240000000007,1.0,6.0,7.187086643357144
524,CHEMBL214530,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCCN3CCOCC3)ncc2c1,active,563.6240000000004,6.318940000000006,2.0,6.0,7.6020599913279625
525,CHEMBL213290,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,active,549.5970000000004,5.928840000000005,2.0,6.0,7.3979400086720375
526,CHEMBL215943,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,active,535.5700000000004,5.6204200000000055,2.0,6.0,8.522878745280337
527,CHEMBL215813,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2C)cc1-c1ccc2nc(N)ncc2c1,active,436.4370000000002,5.7669400000000035,2.0,4.0,6.962573502059376
528,CHEMBL385937,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(N)ncc2c1,active,422.41000000000014,5.458520000000004,2.0,4.0,8.221848749616356
530,CHEMBL213478,CNc1ncc2cc(-c3cc(Nc4nc5cc(C(F)(F)F)ccc5[nH]4)ccc3C)ccc2n1,active,448.4520000000001,6.285620000000003,3.0,5.0,6.557520230935552
531,CHEMBL424719,CNc1ncc2cc(-c3cc(NC(=O)Nc4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,active,451.4520000000001,6.309720000000004,3.0,4.0,8.301029995663981
532,CHEMBL212128,CNc1ncc2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,active,436.43700000000007,5.918020000000004,2.0,4.0,9.045757490560675
533,CHEMBL385055,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4N4CC(C)(C)C4=O)ccc3C)ccc2n1,active,533.5540000000002,6.290820000000005,2.0,5.0,6.764471553092451
534,CHEMBL212953,CCN(CC)CC(=O)Nc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(-c2ccc3nc(NC)ncc3c2)c1,active,564.6120000000002,6.198320000000005,3.0,6.0,7.119186407719209
535,CHEMBL213831,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4NC(=O)NCCN4CCOCC4)ccc3C)ccc2n1,active,607.6370000000002,5.371720000000004,4.0,7.0,7.508638306165727
536,CHEMBL385598,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4N4CCN(C)C4=O)ccc3C)ccc2n1,active,534.5420000000001,5.789820000000005,2.0,5.0,8.397940008672037
537,CHEMBL214495,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4N4CCCCC4)ccc3C)ccc2n1,active,519.5710000000003,6.908320000000006,2.0,5.0,6.774690718274137
538,CHEMBL386661,CNc1ncc2cc(-c3cc(C(=O)Nc4cc(C(F)(F)F)ccc4OC4CCN(C)CC4)ccc3C)ccc2n1,active,549.5970000000002,6.3910200000000055,2.0,6.0,8.045757490560675
539,CHEMBL212183,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4C)ccc3C)ccc2n1,active,484.90900000000016,6.879840000000003,2.0,4.0,6.856985199745905
540,CHEMBL215019,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)ccc2n1,active,470.8820000000001,6.571420000000003,2.0,4.0,7.853871964321762
541,CHEMBL427226,CNc1ncc2cc(-c3cc(C(=O)Nc4ccc(OC5CCN(C)CC5)cc4)ccc3C)ccc2n1,active,481.6000000000003,5.372220000000005,2.0,6.0,7.031517051446065
542,CHEMBL427233,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc5c4CCC5)ccc3C)ccc2n1,active,408.5050000000002,5.387920000000005,2.0,4.0,7.6777807052660805
543,CHEMBL215969,CNc1ncc2cc(-c3cc(C(=O)Nc4cccc(C(F)(F)F)c4C)ccc3C)ccc2n1,active,450.4640000000001,6.226440000000005,2.0,4.0,7.301029995663981
544,CHEMBL222109,O=c1ccc(Nc2ccccc2Cl)nn1-c1ccccc1Cl,active,332.19000000000005,4.2829000000000015,1.0,4.0,6.102372908709558
547,CHEMBL221071,Cc1cc(Cl)ccc1-n1nc(Sc2ccc(F)cc2F)ccc1=O,active,364.8040000000001,4.623720000000002,0.0,4.0,6.508638306165727
548,CHEMBL373934,O=c1ccc(Sc2ccccc2F)nn1-c1ccccc1Cl,active,332.78700000000003,4.1762000000000015,0.0,4.0,6.853871964321762
550,CHEMBL221791,Cc1ccccc1Nc1ccc(=O)n(-c2ccccc2Cl)n1,active,311.772,3.937920000000002,1.0,4.0,6.119186407719209
551,CHEMBL373545,CCc1ccccc1Nc1ccc(=O)n(-c2ccccc2Cl)n1,active,325.79900000000004,4.191900000000002,1.0,4.0,6.251811972993799
552,CHEMBL221700,O=C(NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl)C1CCC(C(F)(F)F)CC1,active,567.4390000000002,6.552400000000005,1.0,5.0,7.698970004336019
553,CHEMBL221648,O=C(NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl)C1CCNCC1,active,500.4300000000003,4.183300000000003,2.0,6.0,8.096910013008056
554,CHEMBL218661,O=C(CC1CCCN1)NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl,active,500.4300000000002,4.325800000000004,2.0,6.0,7.958607314841775
555,CHEMBL221246,CNCC(=O)NCCCN(c1ccc(=O)n(-c2ccccc2Cl)n1)c1ccccc1Cl,active,460.3650000000001,3.403100000000002,2.0,6.0,7.455931955649724
