"","pIC50","SubFPC1","SubFPC2","SubFPC3","SubFPC4","SubFPC16","SubFPC18","SubFPC19","SubFPC23","SubFPC28","SubFPC49","SubFPC96","SubFPC100","SubFPC135","SubFPC137","SubFPC143","SubFPC171","SubFPC172","SubFPC179","SubFPC180","SubFPC181","SubFPC182","SubFPC183","SubFPC274","SubFPC280","SubFPC294","SubFPC295","SubFPC301","SubFPC302"
"186",6.95860731484178,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,23,0,0,12,10,10
"187",6.62893213772826,4,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,17,0,0,13,11,9
"188",7.16115090926274,4,2,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,17,0,0,12,12,11
"189",7.16115090926274,4,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,17,0,0,13,12,10
"190",6.69897000433602,3,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,17,0,0,13,16,12
"191",7.35654732351381,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,0,0,17,0,0,12,10,8
"192",6.53760200210104,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,17,0,0,9,11,7
"193",7.34678748622466,5,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,17,0,0,13,14,11
"194",6.36653154442041,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,17,0,0,10,11,8
"195",7.48148606012211,4,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,17,0,0,15,12,11
"196",7.42021640338319,4,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,17,0,0,11,14,10
"197",7.06048074738138,4,1,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,17,0,0,12,11,10
"198",7.24412514432751,6,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,17,0,0,13,15,11
"199",6.58502665202918,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,17,0,0,12,10,8
"200",7.17392519729917,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,11,0,0,10,12,7
"201",6.65757731917779,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,9,7
"202",6.3840499483436,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,11,0,0,10,8,7
"203",7.56863623584101,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,11,0,0,10,10,7
"204",7.2518119729938,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,11,12,10
"205",7.35654732351381,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,11,0,0,10,10,7
"206",7.05551732784983,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,11,0,0,10,9,7
"207",6.21467016498923,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,11,9,7
"208",5.51999305704285,5,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,11,9
"209",6.31695296176115,5,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,10,8
"210",6.74472749489669,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,11,0,0,10,10,7
"211",7.36653154442041,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,11,0,0,10,8,7
"212",7.55284196865778,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,11,0,0,11,9,7
"213",6.02365002099673,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,15,0,0,10,11,7
"214",6.13018179202067,6,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,11,8
"215",6.1249387366083,3,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,11,9,7
"216",6.41228903498109,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,0,11,0,0,11,9,7
"217",6.92445303860747,4,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,10,8
"218",6.18045606445813,4,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,11,0,0,10,11,8
"219",6.67778070526608,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,11,0,0,10,8,7
"220",7.13667713987954,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,11,0,0,10,9,7
"221",7.48148606012211,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,11,0,0,10,11,7
"222",7.49485002168009,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,11,0,0,10,8,7
"223",5.92081875395237,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,11,0,0,10,8,7
"224",7.92081875395237,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,15,0,0,10,10,7
"225",6.59687947882418,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,15,0,0,11,9,7
"226",5.27490547891853,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,13,11,10
"227",7.46852108295774,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,11,0,0,10,10,7
"228",8.22184874961636,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,1,0,0,0,0,11,0,0,10,10,7
"229",6.35556141053216,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,11,7,6
"230",6.53760200210104,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,10,8,7
"231",6.56863623584101,5,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,11,0,0,10,12,8
"232",7.24412514432751,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,11,11,9
"233",6.08092190762393,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,11,0,0,10,8,7
"234",7.49485002168009,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,11,0,0,11,9,7
"235",6.17848647159523,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,11,0,0,10,10,7
"236",7.3767507096021,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,11,0,0,10,10,7
"237",7.35654732351381,3,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,11,0,0,10,11,7
"238",6.39794000867204,4,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,11,0,0,11,10,7
"239",6.33348201944512,3,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,11,0,0,10,10,7
"240",7.22184874961636,4,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11,0,0,12,12,10
"241",5,2,2,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,19,0,0,9,14,6
"242",6.88605664769316,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"243",6.18708664335714,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,29,0,0,15,7,5
"244",7.10237290870956,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,10,4
"245",6.66756154008439,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,11,0,1,8,9,7
"246",7.06048074738138,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,1,13,7,4
"247",7.60205999132796,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"248",6.87942606879415,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,1,13,7,4
"249",6.50584540598156,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,17,9,5
"250",7.45593195564972,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,10,8,6
"251",7.35654732351381,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,11,0,0,7,9,5
"252",7.27572413039921,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,10,8,6
"253",7.48148606012211,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,17,0,0,8,7,5
"254",7.38721614328026,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,10,4
"255",6.78251605578609,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,23,0,0,13,7,3
"256",6.67985371388895,4,2,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,11,0,0,11,12,10
"257",6.53760200210104,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,3,0,0,23,0,0,13,7,3
"258",8.13076828026902,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,4
"259",7.69897000433602,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,8,3
"260",6.92445303860747,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,10,5
"261",7.36653154442041,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,8,8,5
"262",8.22184874961636,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"263",7.82390874094432,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,11,0,0,9,10,7
"264",6.74472749489669,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,8,3
"265",7.3767507096021,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,17,0,0,8,7,5
"266",6.94309514866353,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,23,0,0,13,7,3
"267",7.52287874528034,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,8,7,5
"268",6.95860731484178,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,8,10,6
"269",7.63827216398241,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,8,3
"270",8.18045606445813,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,17,9,3
"271",7.7281583934635,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"272",6.92081875395237,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,17,0,0,10,7,5
"273",7.72124639904717,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,8,3
"274",7.49485002168009,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,10,8,6
"275",7.46470587995723,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"276",7.04720755695591,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"277",7.02227639471115,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,23,0,0,13,7,3
"278",6.39147396642281,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,19,15,6
"279",6.34390179798717,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,17,17,7
"280",7.2518119729938,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"281",7.068542129311,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,11,6
"282",7.53760200210104,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,9,8,5
"283",6.75202673363819,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,7,3
"284",6.97881070093006,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,11,0,0,11,11,9
"285",7.38721614328026,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,9,7,6
"286",7.4089353929735,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"287",6.60205999132796,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,11,0,0,11,11,8
"288",7.81815641205523,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"289",6.7594507517174,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,12,7
"290",6.30102999566398,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"291",7.97061622231479,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,17,0,0,11,10,7
"292",7.08618614761628,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"293",6.82102305270683,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,23,0,0,16,11,6
"294",7.95860731484178,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,9,7,6
"295",6.49894073778225,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,17,0,0,8,8,5
"296",6.09854167860389,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,29,0,0,15,9,6
"297",7.88605664769316,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,23,0,0,13,7,3
"298",7.22184874961636,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,29,0,0,13,7,3
"299",7.1249387366083,0,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,3,0,0,23,0,0,16,9,5
"300",6.22257317761069,0,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,3,0,0,23,0,0,17,15,6
"301",7.85387196432176,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,8,3
"302",7.80410034759077,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,11,0,0,8,8,5
"303",6.48811663902113,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,17,0,0,7,7,5
"304",6.88605664769316,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,8,4
"305",6.72353819582676,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,0,23,0,0,13,7,3
"306",6.52287874528034,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,3,0,0,23,0,0,16,11,6
"307",7.88605664769316,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,0,9,8,5
"308",7.2518119729938,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,17,0,1,8,7,6
"309",6.88605664769316,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,11,0,0,9,10,7
"310",6.87289520163519,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,13,9,3
"311",7.66554624884907,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,20,0,0,13,11,3
"312",6.90308998699194,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,23,0,0,16,10,5
"313",8.30980391997149,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,26,0,0,10,6,2
"314",8.3767507096021,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,20,0,0,10,6,2
"315",8.36653154442041,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,20,0,0,10,6,2
"316",8.32790214206428,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,20,0,0,10,8,3
"317",8.34678748622466,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,20,0,0,10,9,3
"318",7.79860287567955,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,2,0,0,20,0,0,10,9,3
"319",8.35654732351381,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,20,0,0,10,9,3
"320",8.31875876262441,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,20,0,0,10,9,3
"321",7.8153085691824,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,0,0,26,0,0,10,6,2
"322",8.56863623584101,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,20,0,0,12,13,3
"323",8.25963731050576,4,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0,20,0,0,13,17,5
"324",7.70114692359029,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,26,0,0,10,9,2
"325",7.64206515299955,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,2,0,0,26,0,0,11,5,2
"326",7.68402965454308,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,0,20,0,0,11,5,2
"327",6.33724216831843,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,18,0,0,13,5,5
"328",6.2839966563652,1,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,18,0,0,13,5,5
"329",7.07572071393812,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,18,0,0,12,8,6
"330",5.76955107862173,2,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,18,0,0,12,8,6
"331",7.31875876262441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,17,0,0,6,0,0
"332",5.83564714421556,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,18,0,0,11,2,4
"333",7.52287874528034,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,17,0,0,11,4,1
"334",9.04575749056068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,7,3,1
"335",8.30102999566398,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,3,1
"336",7.82390874094432,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,6,3,1
"337",7.27572413039921,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,6,4,1
"338",7.0268721464003,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,7,4,1
"339",7.69897000433602,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,17,0,0,6,3,1
"340",6.61978875828839,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,17,0,0,6,3,1
"341",7.58502665202918,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,17,0,0,9,6,3
"342",8.05551732784983,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,17,0,0,9,7,4
"343",7.88605664769316,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,17,0,0,9,8,5
"344",8.10237290870956,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,17,0,0,9,12,4
"345",8.2518119729938,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,23,0,0,9,7,5
"346",8.09151498112135,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,23,0,0,9,8,6
"347",8.14874165128093,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,5,4
"348",7.52287874528034,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,23,0,0,9,4,4
"349",7.50863830616573,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,4,4
"350",7.50863830616573,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,0,1,23,0,0,9,4,4
"351",7.04095860767891,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,1,9,4,5
"352",6.95860731484178,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,5,4
"353",6.67778070526608,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,5,4
"354",6.92081875395237,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,11,5,5
"355",6.88605664769316,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,11,5,5
"356",7.88605664769316,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,4,3
"357",7.88605664769316,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,23,0,0,9,6,5
"358",8.17392519729917,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23,0,0,8,6,4
"359",8.29242982390206,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23,0,0,8,7,5
"360",8.09151498112135,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23,0,0,8,8,6
"361",6,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,23,0,0,10,4,4
"362",8.52287874528034,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,8,10,3
"363",6.79588001734408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23,0,0,8,2,1
"364",7.85387196432176,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,17,0,0,9,8,2
"365",7.58502665202918,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,23,0,0,8,3,1
"366",7.43179827593301,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,29,0,0,11,6,5
"367",7.46852108295774,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,1,29,0,0,11,4,4
"368",7.95860731484178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,29,0,0,10,5,4
"369",8.04095860767891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,23,0,0,4,2,0
"370",5.85387196432176,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,29,0,0,10,6,5
"371",7.04575749056067,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,23,0,0,6,3,1
"372",6.53017798402184,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,10,5
"373",6.93554201077308,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,14,10,5
"374",7.26760624017703,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,13,8
"375",6.66354026615147,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,23,0,0,15,13,8
"376",7.55284196865778,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,17,0,0,12,10,4
"377",7.50863830616573,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,17,0,0,12,10,4
"378",7.52287874528034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,0,0,4,4,2
"379",7.74472749489669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,21,0,0,4,4,2
"380",7.33724216831843,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,21,0,0,6,5,3
"381",7.88605664769316,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,21,0,0,6,5,3
"382",8.06048074738138,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,21,0,0,6,5,3
"383",8.49485002168009,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,21,0,0,10,10,7
"384",7.61978875828839,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,21,0,0,6,5,3
"385",8.43179827593301,0,1,0,0,1,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,21,0,0,12,15,8
"386",7.79588001734408,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,0,1,0,0,21,0,0,10,10,7
"387",8.35654732351381,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,0,21,0,0,9,12,5
"388",9.58502665202918,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,6,12,1
"389",8.7281583934635,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,18,0,0,9,13,3
"390",8.79588001734407,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,18,0,0,9,13,3
"391",7.97881070093006,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,0,0,9,13,3
